2013,71;613,73
1952,6;609,9
1958,71;615,31
1866,45;608,24
1739,68;612,04
1649,41;623,71
1552,95;617,33
1494,95;623,91
1485,5;632,09
1478,33;623,96
1457,64;617,46
1444,85;619,09
1443,34;622,35
1425,48;619,09
1419;617,46
1420,64;621,54
1406,8;621,13
1402,33;625,81
1412,31;630,6
1395,3;623,22
1401,46;626,86
1406,99;633,57
1395,09;622,26
1396,47;628,82
1411,82;629,66
1443,94;622,75
1442,89;619,29
1439,92;615,12
1475,09;617,92
1468,24;616,88
1455,04;611,47
1485,1;620,98
1478,13;613,52
1457,54;609,79
1461,91;622,59
1439,65;614,32
1426,08;610,19
1416,85;617,9
1409,8;621,76
1396,49;616,35
1384,95;618,54
1393,84;624,52
1381,18;617,73
1399,29;609,45
1427,9;619,98
1510,62;610,57
1669,29;605,87
1768,17;615,74
1817,62;606,01
1857;610,92
1810,71;620,71
1716,69;615,83
1625,7;618,28
1550,87;619,5
1530,57;617,67
1495,98;614,31
1468,91;610,18
1501,8;615,45
1488,93;613,2
1467,83;597,41
1469,49;606,62
1436,12;603,9
1429,2;612,31
1430,63;621,4
1433,79;616,18
1428,04;620,89
1434,94;623,25
1462,83;621,99
1452,33;623,8
1439,75;622,26
1443,24;623,94
1420,54;619,89
1401,87;617,86
1421,85;631,51
1414,74;623,67
1413,63;617,31
1420,4;631,24
1409,12;625,98
1405,93;620,91
1399,45;625,7
1401,09;630,54
1392,14;623,19
1385,22;621,96
1401,31;631,12
1389,8;623,48
1401,16;614,77
1419,05;632,41
1447,55;629,01
1518,01;622,42
1538,57;636,24
1529,31;630,92
1529,56;625,82
1495,47;630,6
1466,21;625,66
1436,92;615,86
1412,5;613,41
1424,72;619,51
1418,62;612,78
1420,45;606,98
1480,02;618,74
1492,7;612,4
1484,37;609,23
1526,64;624,75
1550,22;615,41
1540,02;610,73
1566,69;618,17
1589,79;614,56
1576,91;610,31
1575,36;613,07
1606,35;614,45
1585,19;610,26
1562,39;605,72
1597,42;618,11
1580,72;612,08
1543,05;606,63
1555,98;616,12
1523,35;613,53
1489,92;614,68
1468,32;620,15
1435,53;613,1
1414,25;614,47
1423,15;615,15
1437,38;615,49
1429,84;608,33
1430,95;607,2
1438,84;611,52
1445,22;611,23
1502,18;611,09
1530,66;618,35
1554,68;626,87
1754,85;631,13
1874,5;640,59
1904,99;645,32
1920,24;647,68
1905,87;651,31
1923,12;636,02
2009,95;635,7
2063,14;620,88
2075,07;642,8
2044,38;629,32
2009,48;649,46
2080,01;647,31
2110,39;670,67
2203,78;670,14
2595,05;669,87
2666,05;872,57
3256,29;973,92
3724,92;1088,13
3702,64;1128,13
3627,95;1065,04
3927,86;969,96
4312,41;895,54
4507,14;1012,28
4602,05;1329,7
4647,07;1466,41
4672,02;1674,07
4682,05;1785,23
4687,07;1982,54
4692,02;2257,16
4694,49;2411,57
4695,73;2459,45
4696,35;2407,63
4696,66;2555,23
4696,81;2330,89
4696,89;2382,45
4696,93;2308,04
4696,95;2202,41
4696,96;2110,49
4699,41;1961,89
4698,19;1916,92
4697,58;1972,63
4697,27;2078,69
4699,57;2224,59
4698,27;2231,55
4695,18;2110,4
4696,07;1832,33
4694,08;1629,75
4697,97;1511,36
4697,47;1491,26
4697,22;1640,06
4699,54;1738,9
4698,25;1788,31
4697,61;1690,83
4697,29;1710,52
4697,13;1761,91
4697,05;2193,27
4697,01;2230,55
4696,99;1982,82
4696,98;1912,72
4696,97;1816,58
4699,42;1741,62
4698,19;1853,22
4697,58;2099,63
4697,28;2105,53
4697,12;2130,48
4697,05;2008,54
4699,45;2020,89
4700,65;2034,39
4701,26;2300,19
4699,11;2144,72
4698,04;2079,2
4699,95;2085,54
4700,9;2020,29
4698,94;1963,22
4695,51;1758,74
4698,68;1805,57
4697,83;1665,25
4699,84;1563,32
4700,85;1509,91
4698,91;1766,68
4700,38;1807,1
4698,68;1807,75
4700,27;1641,9
4701,06;1605,41
4701,46;1650,7
4701,66;1692,9
4696,87;1606,47
4699,36;1631,68
4698,17;1671,17
4695,12;1561,39
4698,49;1347,66
4700,17;1216,35
4701,02;1062,72
4698,99;1220,51
4700,43;1404,49
4696,25;1491,59
4696,61;1349,41
4699,23;1222,12
4700,55;1024,06
4696,31;1022,78
4694,2;1102,79
4695,58;1130,57
4693,83;1107,81
4697,85;1089,09
4697,41;1057,74
4694,75;1100,72
4698,3;1112,43
4697,64;1223,37
4699,75;1220,19
4700,8;1120,85
4701,33;1044,29
4699,15;1086,66
4698,06;1247,14
4695,07;1283,4
4698,46;1208,66
4697,72;1095,53
4697,34;1048,74
4699,6;964,25
4698,29;997,77
4695,18;975,42
4698,52;969,14
4700,19;900,01
4390,66;933,88
4543,82;938,59
4485,98;999,6
4593,92;1052,1
4645,44;1237,19
4671,21;1241,76
4681,64;1378,46
4689,31;1419,92
4690,69;1452,87
4693,83;1342,27
4683,18;1301,63
4191,54;1283,76
3899,29;1147,75
3489,23;999,09
3284,21;917,43
3382,08;847,28
3448,13;785,32
3407,84;729,9
3500,11;692,42
3741,74;683,45
